X,Y,osm_id,name,place_type,category,text_des,label
30.6736142,31.0968978,3979548721,مستشفى هيفاء الطبى,Hospital,Health,"تقع مستشفى هيفاء الطبى في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
32.4385846,26.1226111,4030283815,مدرسة نجع الجزيرة,School,Education,"تقع مدرسة نجع الجزيرة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
32.431448,26.1177657,4030313430,مدرسة البلابيش,School,Education,"تقع مدرسة البلابيش في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
32.432933,26.1181687,4030318934,الوحده الصحية,Hospital,Health,"تقع الوحده الصحية في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
32.4363111,26.1171218,4030321921,مدرسة ابو بكر الصديق,School,Education,"تقع مدرسة ابو بكر الصديق في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
30.9985732,30.0238218,4116078289,Oasis Clinics,Clinic,Health,"تقع Oasis Clinics في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
29.9799073,31.2556719,4131525289,مدرسة الآباء الفرنسيسكان,School,Education,"تقع مدرسة الآباء الفرنسيسكان في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
29.9545486,31.2379626,4150979195,كلية الزراعة بسابا باشا,School,Education,"تقع كلية الزراعة بسابا باشا في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3619945,29.83289,4174524762,مدرسة الشهيد مصطفى محسن نصار الرسمية للغات,School,Education,"تقع مدرسة الشهيد مصطفى محسن نصار الرسمية للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3620806,29.8321121,4176067691,مدرسة الشهيد مصطفى محسن نصار الرسمية للغات,School,Education,"تقع مدرسة الشهيد مصطفى محسن نصار الرسمية للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.1740995,27.1842189,4191885290,Assiut TSS,School,Education,"تقع Assiut TSS في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.2906725,30.0754611,4217352790,جامعة عين شمس كلية الحقوق,School,Education,"تقع جامعة عين شمس كلية الحقوق في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3064179,30.0874453,4217880589,b karnak,School,Education,"تقع b karnak في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.431949,29.9763768,4226687896,Samir Fahmy Language School,School,Education,"تقع Samir Fahmy Language School في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.1862351,27.1838228,4229667089,Arc Angle Mikhael Hospital,Hospital,Health,"تقع Arc Angle Mikhael Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1866477,27.1858024,4229667090,El Zerayeen Hospital,Hospital,Health,"تقع El Zerayeen Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1860765,27.181769,4229667091,Essam El Shrief El Tkasosy Hospital,Hospital,Health,"تقع Essam El Shrief El Tkasosy Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1854314,27.191093,4229667092,Sant Maria Hospital,Hospital,Health,"تقع Sant Maria Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1792153,27.1887258,4229667093,El Akaad Hospital,Hospital,Health,"تقع El Akaad Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1805005,27.1885444,4229667094,Dar El Shefaa Hospital,Hospital,Health,"تقع Dar El Shefaa Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1812939,27.1888976,4229667095,El Reda Hospital,Hospital,Health,"تقع El Reda Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1812136,27.1888727,4229667096,El Zhraa Hospital,Hospital,Health,"تقع El Zhraa Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.187412,27.1807668,4229667098,El Nseem Dr.Trez Mansour Hospital,Hospital,Health,"تقع El Nseem Dr.Trez Mansour Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1797428,27.1906049,4229667099,El Hayah Hospital,Hospital,Health,"تقع El Hayah Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1802102,27.1907612,4229667100,El Safaa Hospital,Hospital,Health,"تقع El Safaa Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1818518,27.1857479,4229667101,El Aksaa Hospital,Hospital,Health,"تقع El Aksaa Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1786987,27.1968316,4229667102,El Salama Hospital,Hospital,Health,"تقع El Salama Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1800197,27.1933698,4229667103,مستشفى الشرطة,Hospital,Health,"تقع مستشفى الشرطة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.17658,27.1954364,4229667104,El Sadr Hospital,Hospital,Health,"تقع El Sadr Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1749665,27.1953832,4229667105,El Seha El Nafsya Hospital,Hospital,Health,"تقع El Seha El Nafsya Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1881692,27.1931881,4229667119,مستشفى المبرة,Hospital,Health,"تقع مستشفى المبرة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.166287,27.1848327,4229667120,مستشفی جامعة أسيوط,Hospital,Health,"تقع مستشفی جامعة أسيوط في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1940161,27.1669352,4229667121,Nekabet El Moalmen Hospital,Hospital,Health,"تقع Nekabet El Moalmen Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1794283,27.197229,4229667122,El Fayrouz Hospital,Hospital,Health,"تقع El Fayrouz Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
29.9833206,31.2535283,4233959790,مدرسة معالي سيدي بشر الجديدة MLS,School,Education,"تقع مدرسة معالي سيدي بشر الجديدة MLS في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.4939839,30.0588881,4243965092,The British School Al Rehab,School,Education,"تقع The British School Al Rehab في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
29.9136486,31.2100841,4275231891,الشاطبي الاعداديه بنات,School,Education,"تقع الشاطبي الاعداديه بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.2483765,29.9673243,4292420889,Egyptian IVF Center,Clinic,Health,"تقع Egyptian IVF Center في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.3065805,30.0917446,4302150189,مستشفى منشية البكرى العام,Hospital,Health,"تقع مستشفى منشية البكرى العام في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.360749,29.8166988,4328094091,مستشفى التقوى,Hospital,Health,"تقع مستشفى التقوى في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2527215,29.6232621,4329142989,مدرسة المنارة الخاصة,School,Education,"تقع مدرسة المنارة الخاصة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
29.8748483,31.2017524,4335098739,السواحل الاعدادية و الثانوية الرياضية,School,Education,"تقع السواحل الاعدادية و الثانوية الرياضية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
29.8746412,31.2017369,4335100143,راس التين الثانوية بنين,School,Education,"تقع راس التين الثانوية بنين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.2126874,30.0464766,4338866103,مستشفى جامكا,Hospital,Health,"تقع مستشفى جامكا في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.319471,29.9923517,4358590890,مدرسة الفردوس الخاصة للغات,School,Education,"تقع مدرسة الفردوس الخاصة للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3465042,30.0646977,4362086147,مستشفى العاملين بقطاع البترول,Hospital,Health,"تقع مستشفى العاملين بقطاع البترول في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.3123471,30.0896361,4362167750,مدرسة الخلفاء الإعدادية بنين,School,Education,"تقع مدرسة الخلفاء الإعدادية بنين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.1912737,30.0553338,4362762999,مستشفى الأمل,Hospital,Health,"تقع مستشفى الأمل في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.226678,30.0271988,4364876094,د. إيهاب عامر (المنيل),Clinic,Health,"تقع د. إيهاب عامر (المنيل) في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
